idtext,text,label,date,age,country
000399,Muy buena relación calidad-precio.,Positivo,26-03-2025,35,Mexico
000400,No cumplió con mis expectativas.,Negativo,15-08-2025,68,Mexico
000401,"¡Me encantó el obsequio que venía incluido! Vendedor nota 1000",Positivo,11-12-2025,29,Mexico
000402,"El producto llegó con un fuerte olor a moho. Decepcionado.",Negativo,03-11-2025,58,Mexico
000403,"Color exactamente como en la foto, tamaño perfecto.",Positivo,22-12-2025,35,Mexico
000404,"Se rompió al segundo día de uso. Material muy frágil.",Negativo,18-12-2025,47,Mexico
000405,"Entrega antes del plazo, ¡felicidades al vendedor!",Positivo,30-11-2025,26,Mexico
000406,"Llegó sin el cable USB que figuraba en la descripción.",Negativo,12-12-2025,39,Mexico
000407,"Excelente relación calidad-precio, lo recomiendo mucho.",Positivo,15-12-2025,52,Mexico
000408,"La batería dura menos de 2 horas. Publicidad engañosa.",Negativo,20-12-2025,33,Mexico
000409,"Llegó bien embalado y sellado, todo perfecto.",Positivo,17-12-2025,67,Mexico
000410,"Lamentablemente llegó en el color equivocado. Tuve que cambiarlo.",Negativo,10-12-2025,44,Mexico
000411,"Me encantó el diseño, moderno y ligero.",Positivo,23-12-2025,28,Mexico
000412,"No calienta correctamente. Volví al modelo anterior.",Negativo,21-12-2025,76,Mexico
000413,"Entrega rapidísima, ¡menos de 24h!",Positivo,16-12-2025,25,Mexico
000414,"Llegó con un gran rayón en la pantalla. Pésima experiencia.",Negativo,19-12-2025,61,Mexico
000415,"Excelente calidad por el precio, 5 estrellas.",Positivo,24-12-2025,38,Mexico
000416,"Tardó 25 días en llegar.",Negativo,13-12-2025,49,Mexico
000417,"Sonido perfecto, ¡graves increíbles!",Positivo,25-12-2025,22,Mexico
000418,"Manual solo en chino e inglés. Muy malo.",Negativo,26-12-2025,70,Mexico
000419,"Volveré a comprar con certeza, ¡vendedor excelente!",Positivo,27-12-2025,30,Mexico
000420,"El producto llegó usado, con marcas de dedos en la pantalla.",Negativo,28-12-2025,54,Mexico
000421,"Todo funcionando correctamente hasta ahora.",Neutral,29-12-2025,59,Mexico
000422,"¡Me encantó! Superó todas mis expectativas.",Positivo,30-12-2025,27,Mexico
000423,"Ya no enciende después de 3 días. Tuve que devolverlo.",Negativo,31-12-2025,65,Mexico
000424,"Entrega a tiempo, embalaje correcto.",Neutral,01-01-2026,48,Mexico
000425,"Mejor que el original, lo recomiendo 1000%.",Positivo,02-01-2026,34,Mexico
000426,"Llegó con una pieza suelta dentro de la caja.",Negativo,03-01-2026,72,Mexico
000427,"Llegó antes de Navidad, ¡salvó mi regalo!",Positivo,20-12-2025,41,Mexico
000428,"Pésima atención en el chat, ignoraron mis mensajes.",Negativo,18-12-2025,36,Mexico
000429,"Calidad increíble, parece un producto premium.",Positivo,21-12-2025,53,Mexico
000430,"El material parece de juguete. Me arrepentí.",Negativo,22-12-2025,29,Mexico
000431,"Todo correcto, llegó bien embalado.",Neutral,23-12-2025,60,Mexico
000432,"Me encantó el detalle que enviaron, ¡muy lindo!",Positivo,24-12-2025,26,Mexico
000433,"Llegó con olor a cigarro. Horrible.",Negativo,25-12-2025,68,Mexico
000434,"Entrega en 2 días hábiles, ¡impresionante!",Positivo,26-12-2025,31,Mexico
000435,"No venía factura ni garantía.",Negativo,27-12-2025,77,Mexico
000436,"Excelente producto, vale cada centavo invertido.",Positivo,28-12-2025,45,Mexico
000437,"Se rompió en la primera caída leve.",Negativo,29-12-2025,23,Mexico
000438,"Perfecto, ya compré 3 unidades.",Positivo,30-12-2025,50,Mexico
000439,"Publicidad totalmente falsa sobre la duración de la batería.",Negativo,31-12-2025,62,Mexico
000440,"Llegó sellado y antes del plazo acordado.",Positivo,01-01-2026,37,Mexico
000441,"La caja llegó toda rota.",Negativo,02-01-2026,55,Mexico
000442,"Muy satisfecho, vendedor muy atento.",Positivo,03-01-2026,40,Mexico
000443,"No lo recomiendo ni a mi peor enemigo.",Negativo,04-01-2026,69,Mexico
000444,"¡Excelente! Ya lo recomendé a toda la familia.",Positivo,05-01-2026,32,Mexico
000445,"Faltaba el cargador original.",Negativo,06-01-2026,58,Mexico
000446,"Entrega rápida y producto de excelente calidad.",Positivo,07-01-2026,46,Mexico
000447,"Material muy débil, la costura se soltó en 2 días.",Negativo,08-01-2026,35,Mexico
000448,"Me encantó el color y el acabado, ¡lujo!",Positivo,09-01-2026,28,Mexico
000449,"Pésima experiencia de principio a fin.",Negativo,10-01-2026,74,Mexico
000450,"Todo funcionando perfectamente, ¡lo recomiendo!",Positivo,11-01-2026,51,Mexico
000451,"Todo funcionando perfectamente, muy satisfecho.",Positivo,29-06-2025,56,Mexico
000452,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,17-09-2026,73,Mexico
000453,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,05-09-2025,65,Mexico
000454,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,02-09-2026,75,Mexico
000455,"Excelente relación calidad-precio, nota 10 para el vendedor.",Positivo,09-12-2025,63,Mexico
000456,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,21-03-2026,89,Mexico
000457,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,12-05-2026,56,Mexico
000458,"Todo funcionando perfectamente, muy satisfecho.",Positivo,07-06-2025,23,Mexico
000459,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,03-05-2026,30,Mexico
000460,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,02-02-2026,44,Mexico
000461,"El producto está bien, pero el manual es muy básico.",Neutral,02-02-2025,72,Mexico
000462,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,18-09-2026,50,Mexico
000463,"¡Lo recomiendo! Superó mis expectativas y el material es excelente.",Positivo,13-11-2026,81,Mexico
000464,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,07-08-2025,23,Mexico
000465,"Excelente relación calidad-precio, nota 10 para el vendedor.",Positivo,03-01-2026,70,Mexico
000466,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,10-10-2025,51,Mexico
000467,"Compra increíble, volveré a comprar con certeza.",Positivo,16-09-2026,40,Mexico
000468,"El producto está bien, pero el manual es muy básico.",Neutral,20-03-2025,32,Mexico
000469,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,07-07-2025,25,Mexico
000470,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,08-01-2026,79,Mexico
000471,"Funcional, cumple lo que promete, nada excepcional.",Neutral,05-08-2025,60,Mexico
000472,"Excelente relación calidad-precio, nota 10 para el vendedor.",Positivo,17-09-2025,62,Mexico
000473,"El producto está bien, pero el manual es muy básico.",Neutral,04-10-2025,29,Mexico
000474,"Compra increíble, volveré a comprar con certeza.",Positivo,20-11-2026,84,Mexico
000475,"Funcional, cumple lo que promete, nada excepcional.",Neutral,12-09-2026,67,Mexico
000476,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,28-02-2026,56,Mexico
000477,"¡Lo recomiendo! Superó mis expectativas y el material es excelente.",Positivo,10-06-2026,70,Mexico
000478,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,17-03-2026,65,Mexico
000479,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,15-05-2026,20,Mexico
000480,"¡Lo recomiendo! Superó mis expectativas y el material es excelente.",Positivo,17-08-2025,85,Mexico
000481,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,17-07-2026,20,Mexico
000482,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,02-09-2026,38,Mexico
000483,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,01-08-2025,83,Mexico
000484,"Excelente relación calidad-precio, nota 10 para el vendedor.",Positivo,27-10-2026,66,Mexico
000485,"¡Lo recomiendo! Superó mis expectativas y el material es excelente.",Positivo,23-01-2026,59,Mexico
000486,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,05-09-2026,36,Mexico
000487,"Todo funcionando perfectamente, muy satisfecho.",Positivo,24-03-2025,57,Mexico
000488,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,21-02-2026,76,Mexico
000489,"Funcional, cumple lo que promete, nada excepcional.",Neutral,17-10-2026,57,Mexico
000490,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,02-07-2025,84,Mexico
000491,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,10-10-2026,45,Mexico
000492,"Compra increíble, volveré a comprar con certeza.",Positivo,04-09-2025,27,Mexico
000493,"Todo funcionando perfectamente, muy satisfecho.",Positivo,07-09-2026,37,Mexico
000494,"El producto está bien, pero el manual es muy básico.",Neutral,20-03-2025,88,Mexico
000495,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,03-04-2025,21,Mexico
000496,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,25-07-2025,79,Mexico
000497,"Funcional, cumple lo que promete, nada excepcional.",Neutral,27-04-2025,55,Mexico
000498,"Excelente relación calidad-precio, nota 10 para el vendedor.",Positivo,14-06-2026,24,Mexico
000499,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,12-07-2025,76,Mexico
000500,"Funcional, cumple lo que promete, nada excepcional.",Neutral,08-11-2026,50,Mexico
000501,"¡Llegó volando! 4 días hábiles al interior en el Estreito de Darién. ¡Me encantó!",Positivo,12-01-2026,29,Colombia
000502,"Vino con la pantalla rajada. Ni siquiera abrieron la disputa correctamente.",Negativo,13-01-2026,67,Colombia
000503,"Producto ok, nada extraordinario pero cumple lo básico.",Neutral,14-01-2026,44,Colombia
000504,"¡El mejor auricular que he comprado en mi vida, graves increíbles!",Positivo,15-01-2026,23,Colombia
000505,"Tardó 38 días y encima vino equivocado. Nunca más.",Negativo,16-01-2026,58,Colombia
000506,"Entrega antes del plazo y bien embalado. Me gustó.",Positivo,17-01-2026,36,Colombia
000507,"El material parece de 5 reais. Totalmente decepcionado.",Negativo,18-01-2026,51,Colombia
000508,"¡Color perfecto, talla exacta, 10/10!",Positivo,19-01-2026,27,Colombia
000509,"Vinieron faltando 2 tornillos. Tuve que improvisar.",Negativo,20-01-2026,72,Colombia
000510,"El vendedor envió un regalo lindo, ¡me alegró el día! ♡",Positivo,21-01-2026,25,Colombia
000511,"La batería se vicia muy rápido. Ya dura 30% menos.",Negativo,22-01-2026,41,Colombia
000512,"Llegó sellado y con factura, todo en regla.",Neutral,23-01-2026,63,Colombia
000513,"Calidad absurda por el precio, ¡ya compré otro!",Positivo,24-01-2026,34,Colombia
000514,"La publicidad dice resistente al agua… entró agua en el primer baño.",Negativo,25-01-2026,30,Colombia
000515,"¡Entrega en 24h en la capital de SP, impresionante!",Positivo,26-01-2026,38,Colombia
000516,"Vino con olor horrible a plástico quemado.",Negativo,27-01-2026,55,Colombia
000517,"¡Me encantó lo que quería, funciona perfectamente!",Positivo,28-01-2026,49,Colombia
000518,"Se rompió en la primera semana. Material súper frágil.",Negativo,29-01-2026,66,Colombia
000519,"Vendedor súper atento, respondió todo rapidísimo.",Positivo,30-01-2026,31,Colombia
000520,"No vino con adaptador BR, solo enchufe europeo.",Negativo,31-01-2026,47,Colombia
000521,"Perfecto para el día a día, lo uso todos los días y está intacto.",Positivo,01-02-2026,26,Colombia
000522,"Vino todo rayado como si ya hubiera sido usado.",Negativo,02-02-2026,70,Colombia
000523,"Llegó en el plazo, empaque simple pero ok.",Neutral,03-02-2026,53,Colombia
000524,"Sonido cristalino, ¡mejor que el JBL que tenía!",Positivo,04-02-2026,24,Colombia
000525,"Tardó tanto que olvidé que lo había comprado.",Negativo,05-02-2026,60,Colombia
000526,"¡Me encantó el detalle que vino junto, puro capricho!",Positivo,06-02-2026,28,Colombia
000527,"El producto vino torcido, no encaja bien.",Negativo,07-02-2026,45,Colombia
000528,"Todo bien, ya lo estoy usando hace 15 días sin problema.",Positivo,08-02-2026,39,Colombia
000529,"Vino con la caja abierta y sin sello.",Negativo,09-02-2026,64,Colombia
000530,"¡Entrega en 3 días al Nordeste, felicitaciones!",Positivo,10-02-2026,33,Colombia
000531,"El material se derritió en el primer uso caliente.",Negativo,11-02-2026,50,Colombia
000532,"¡El color más lindo en persona, las fotos no le hacen justicia!",Positivo,12-02-2026,22,Colombia
000533,"Ya no carga después de 10 días.",Negativo,13-02-2026,68,Colombia
000534,"Vendedor nota 1000, resolvió mi problema en 5 min.",Positivo,14-02-2026,30,Colombia
000535,"Vino con el voltaje equivocado (220V en vez de 110V).",Negativo,15-02-2026,57,Colombia
000536,"¡Llegó antes del Carnaval, dio tiempo de usarlo!",Positivo,16-02-2026,35,Colombia
000537,"Empaque todo rasgado, producto sucio.",Negativo,17-02-2026,62,Colombia
000538,"Excelente calidad, parece producto de tienda física cara.",Positivo,18-02-2026,42,Colombia
000539,"Vino con una pieza rota dentro de la caja.",Negativo,19-02-2026,73,Colombia
000540,"¡Me encantó muchísimo! Ya lo recomendé a todos.",Positivo,20-02-2026,27,Colombia
000541,"No lo recomiendo. Peor compra de 2026 hasta ahora.",Negativo,21-02-2026,51,Colombia
000542,"Todo en regla, sin sorpresas buenas ni malas.",Neutral,22-02-2026,48,Colombia
000543,"¡Entrega en 48h al interior de RS, absurdamente rápida!",Positivo,23-02-2026,29,Colombia
000544,"El producto dejó de funcionar de repente después de 8 días.",Negativo,24-02-2026,65,Colombia
000545,"Perfecto, compré dos más de regalo.",Positivo,25-02-2026,37,Colombia
000546,"Vino con olor fuerte a naftalina.",Negativo,26-02-2026,59,Colombia
000547,"¡El vendedor envió una funda de regalo, lujo!",Positivo,27-02-2026,25,Colombia
000548,"La batería se hincha después de 1 mes.",Negativo,28-02-2026,44,Colombia
000549,"Llegó sellado, factura, todo correcto.",Positivo,01-03-2026,52,Colombia
000550,"No vino el cable prometido en la descripción.",Negativo,02-03-2026,69,Colombia
000551,"¡El mejor costo-beneficio que he visto en mi vida!",Positivo,03-03-2026,31,Colombia
000552,"Se rompe muy fácil, parece de juguete.",Negativo,04-03-2026,46,Colombia
000553,"¡Entrega antes de lo esperado, felicitaciones!",Positivo,05-03-2026,40,Colombia
000554,"Vino en el color equivocado por tercera vez.",Negativo,06-03-2026,54,Colombia
000555,"¡Súper genial, ya me volví cliente fiel!",Positivo,07-03-2026,26,Colombia
000556,"Pésimo post-venta, me ignoran en el chat.",Negativo,08-03-2026,61,Colombia
000557,"Llegó todo bien, funcionando al 100%.",Positivo,09-03-2026,34,Colombia
000558,"El material suelta tinta en la mano.",Negativo,10-03-2026,48,Colombia
000559,"¡Me encantó el diseño minimalista, quedó hermoso!",Positivo,11-03-2026,29,Colombia
000560,"No recibí el reembolso hasta hoy.",Negativo,12-03-2026,70,Colombia
000561,"¡Entrega en 24h en Brasília, impresionante!",Positivo,13-03-2026,33,Colombia
000562,"Vino con rayones enormes en la parte delantera.",Negativo,14-03-2026,56,Colombia
000563,"Calidad sorprendente, parece caro.",Positivo,15-03-2026,38,Colombia
000564,"Dejó de encender de repente.",Negativo,16-03-2026,63,Colombia
000565,"Vendedor súper buena gente, envió audio explicando todo.",Positivo,17-03-2026,24,Colombia
000566,"Vino usado y con polvo por dentro.",Negativo,18-03-2026,67,Colombia
000567,"Todo ok, dentro de lo esperado.",Neutral,19-03-2026,50,Colombia
000568,"¡Lo recomiendo con los ojos cerrados!",Positivo,20-03-2026,30,Colombia
000569,"El producto vino derretido por el calor del transporte.",Negativo,21-03-2026,72,Colombia
000570,"¡Llegó antes de mi cumpleaños, me salvó!",Positivo,22-03-2026,28,Colombia
000571,"No cabe en mi modelo como prometieron.",Negativo,23-03-2026,45,Colombia
000572,"¡Perfecto, ya lo estoy usando todos los días! ♡",Positivo,24-03-2026,25,Colombia
000573,"El empaque vino abierto y violado.",Negativo,25-03-2026,60,Colombia
000574,"¡Excelente vendedor, 10 estrellas!",Positivo,26-03-2026,36,Colombia
000575,"Vino con defecto de fabricación visible.",Negativo,27-03-2026,53,Colombia
000576,"¡Me encantó la textura, muy cómoda!",Positivo,28-03-2026,32,Colombia
000577,"No dura ni 1 hora de uso continuo.",Negativo,29-03-2026,58,Colombia
000578,"Llegó intacto y súper rápido.",Positivo,30-03-2026,41,Colombia
000579,"Vino faltando la tapa.",Negativo,31-03-2026,66,Colombia
000580,"¡Top! Siempre compraré con este vendedor.",Positivo,01-04-2026,27,Colombia
000581,"Pésima calidad de sonido, ruido constante.",Negativo,02-04-2026,49,Colombia
000582,"Entrega antes del plazo, todo en regla.",Neutral,03-04-2026,55,Colombia
000583,"¡Increíble, superó todas las expectativas!",Positivo,04-04-2026,23,Colombia
000584,"Se rompió en el primer uso aunque fui cuidadoso.",Negativo,05-04-2026,71,Colombia
000585,"¡El vendedor envió regalo + tarjetita escrita a mano, lindo!",Positivo,06-04-2026,29,Colombia
000586,"Vino con olor fuerte a cigarrillo.",Negativo,07-04-2026,64,Colombia
000587,"¡Entrega en 2 días hábiles al Amazonas, surreal!",Positivo,08-04-2026,34,Colombia
000588,"El material se agrietó con 5 días de uso.",Negativo,09-04-2026,52,Colombia
000589,"¡Me encantó el color vibrante, exactamente como en la foto!",Positivo,10-04-2026,26,Colombia
000590,"No lo recibí hasta hoy, ya abrí reclamación.",Negativo,11-04-2026,68,Colombia
000591,"Todo funcionando perfectamente hasta el momento.",Positivo,12-04-2026,39,Colombia
000592,"Vino con la caja toda mojada y aplastada.",Negativo,13-04-2026,57,Colombia
000593,"Calidad top, parece producto importado.",Positivo,14-04-2026,31,Colombia
000594,"Dejó de cargar después de 15 días.",Negativo,15-04-2026,62,Colombia
000595,"¡Entrega rapidísima + producto perfecto = cliente feliz!",Positivo,16-04-2026,35,Colombia
000596,"Vino con el voltaje equivocado otra vez.",Negativo,17-04-2026,70,Colombia
000597,"¡Lo recomiendo mucho, vale cada peso!",Positivo,18-04-2026,28,Colombia
000598,"Pésimo. No compren.",Negativo,19-04-2026,65,Colombia
000599,"¡Llegó antes del feriado, me salvó la vida!",Positivo,20-04-2026,30,Colombia
000600,"No se parecía en nada a la foto. Lo devolví de inmediato.",Negativo,21-04-2026,51,Colombia
000601,"¡Entrega en 24h al interior de Bahia, absurdamente rápida!",Positivo,22-04-2026,27,Colombia
000602,"Vino todo aplastado y con marca de caída. Decepcionado.",Negativo,23-04-2026,72,Colombia
000603,"Producto ok, cumple lo básico sin lujo.",Neutral,24-04-2026,49,Colombia
000604,"¡La mejor funda que he tenido, protección top y linda!",Positivo,25-04-2026,24,Colombia
000605,"Tardó 42 días y encima vino en el color equivocado.",Negativo,26-04-2026,61,Colombia
000606,"Llegó antes de lo esperado y muy bien embalado.",Positivo,27-04-2026,38,Colombia
000607,"El material parece plástico de botella PET. Súper frágil.",Negativo,28-04-2026,55,Colombia
000608,"¡Me encantó la sorpresa del regalo, vendedor súper atento!",Positivo,29-04-2026,31,Colombia
